English,German
English: January,Januar
English: February,Februar
English: March,März
English: April,April
English: May,Mai
English: June,Juni
English: July,Juli
English: August,August
English: September,September
English: October,Oktober
English: November,November
English: December,Dezember
English: Select a date...,Datum auswählen...
English: No printers are installed.,Keine Drucker installiert.
English: Warning!,Warnung!
English: &Continuous,&Fortlaufend
English: Lowest,Niedrigste
English: Highest,Höchste
English: Confirm Document Open Password,Kennwort zum Öffnen des Dokuments bestätigen
English: Please confirm the Document Open Password. Be sure to make a note of the password. It will be required to open the document.,Bestätigen Sie das Kennwort zum Öffnen des Dokuments und notieren Sie es sich. Die Kennworteingabe ist zum öffnen der Datei erforderlich
English: Document Open Pa&ssword:,Ke&nnwort zum Öffnen des Dokuments:
English: Confirm Permissions Password,Berechtigungskennwort bestätigen
English: Please confirm the Permissions Password. Be sure to make a note of the password. You will need it to change these settings in the future.,Bestätigen Sie das Berechtigungskennwort und notieren Sie es sich. Die Kennworteingabe ist zum Vornehmen künftiger Einstellungsänderungen erforderlich.
English: Confirmation password does not match. Please start over and enter the password again.,Das Bestätigungskennwort ist ungültig. Geben Sie das Kennwort erneut ein.
English: Page border width:,Breite der Seitenränder:
English: Page border color:,Farbe der Seitenränder:
English: Version:,Version:
English: Native Format Options,Standardformat Optionen
English: Page Background,Seitenhintergrund
English: Editing Fields,Bearbeitungsfelder
English: Header and Footer,Kopf- und Fusszeile
English: Show the Page Setup dialog.,Öffnet den Dialog zum Einrichten der Seite.
English: Open the Thumbnails which allows you to navigate through the document.,"Öffnen Sie die Miniaturansichten, mit denen Sie durch das Dokument navigieren können."
English: Highlight all editing fields to quickly discover which of the document elements are editable.,"Markieren Sie alle Bearbeitungsfelder, um schnell herauszufinden, welche Elemente des Dokuments bearbeitbar sind."
English: Document Open Password,Kennwort zum Öffnen des Dokuments
English: Signature,Unterschrift
English: No connection has been specified.,Es wurde keine Verbindung angegeben.
English: Encoding,Kodierung
English: Browse...,Durchsuchen...
English: Cube,Würfel
English: 4-Point Star,4-Punkt Stern
English: 5-Point Star,5-Punkt Stern
English: 6-Point Star,6-Punkt Stern
English: Diagonal Stripe,Diagonale Streifen
English: Terminator,Abschlusszeichen
English: Align Middle,Mittig ausrichten
English: Layered,Überlagert
English: Print preview,Druckvorschau
English: Stroke,Strich
English: Custom size,Benutzerdefinierte Größe
English: Uniform,Einheitlich
English: Uniform to fill,Einheitlich füllen
English: Change the current zoom factor of the document preview.,Ändern des aktuellen Zoomfaktors der Dokumentvorschau.
English: Flip,Drehen
English: Header Text,Kopftext
English: Product Name,Produktname
English: Next >,Weiter >
English: The following error occurred:,Der folgende Fehler ist aufgetreten:
English: Unsaved changes will be lost. Do you want to proceed?,Nicht gespeicherte Änderungen gehen verloren. Wollen Sie fortfahren?
English: Outdent,Outdent
English: This occurrence,Dieses Ereignis
English: Change password,Passwort ändern
English: To change your password please enter your old and new passwords in the text fields below.,Um Ihr Passwort zu ändern geben Sie bitte Ihre alten und neuen Passwörter in den folgenden Textfeldern ein.
English: Enter a new password for the user or accept the auto-generated one then make the password available to the user.,Bitte geben Sie ein neues Passwort für den Benutzer ein oder akzeptieren Sie das automatisch erzeugte. Dann leiten Sie das Passwort an den Benutzer weiter.
English: Validation Error,Validierungsfehler
English: No problems were detected.,Keine Fehler gefunden.
English: Microsoft Enhanced Metafile,Microsoft Enhanced Metafile
English: Windows Metafile,Windows Metafile
English: Align text to the left.,Text linksbündig ausrichten
English: Align text to the right.,Text rechtsbündig ausrichten
English: ClearUndo,Rückgängig löschen
English: Copy the selection and put it on the Clipboard.,Kopiert den ausgewählten Text in die Zwischenablage.
English: Cut the selection from the document and put it on the Clipboard.,Die Auswahl aus dem Dokument ausschneiden und in der Zwischenablage ablegen.
English: Shrink Font,Schrift verkleinern
English: Decrease the font size.,Schrift verkleinern
English: Create a link to a Web page a picture an e-mail address or a program.,"Erstellen Sie einen Link zu einer Webseite, einem Bild, einer E-Mail Adresse oder einem Programm."
English: New Comment,Neuer Kommentar
English: Insert a picture from a file.,Bild aus Datei einfügen.
English: Insert symbols that are not on your keyboard such as copyright symbols trademark symbols paragraph marks and Unicode characters.,"Fügen Sie Symbole ein, die nicht auf Ihrer Tastatur vorhanden sind, z. B. Copyright-Symbole, Markensymbole, Absatzmarken und Unicode-Zeichen."
English: Open the Save As dialog box to select a file format and save the document to a new location.,"Öffnen Sie das Dialogfeld Speichern unter, um ein Dateiformat auszuwählen und das Dokument an einem neuen Ort zu speichern."
English: Double Underline,Doppelt unterstrichen
English: Double underline,Doppelt unterstrichen
English: Draw a line through the middle of the selected text.,Zeichnen Sie eine Linie durch die Mitte des ausgewählten Texts.
English: Name: {0},Dateiname: {0}
English: Invert Filter,Filter invertieren
English: (Show All),(Alle anzeigen)
English: Faces,Flächen
English: Reversed Status Arrow,Umgekehrter Statuspfeil
English: Reversed Thermometer,Umgekehrtes Thermometer
English: Road Signs,Verkehrszeichen
English: Standard Arrow,Standardpfeil
English: Status Arrow,Statuspfeil
English: Traffic Lights,Verkehrsampel
English: Variance Arrow,Varianzpfeil
English: Data Headers,Datenüberschriften
English: Filter Headers,Filterüberschriften
English: Merge Column Field Values,Spaltenwerte verbinden
English: Merge Row Field Values,Zeilenwerte verbinden
English: Use Print Appearance,Benutze Druckdarstellung
English: Max Count,Max Anzahl
English: Vertical Content Splitting,Vertikaler Umbruch
English: Print Data Headers,Datenkopfzeilen drucken
English: Print Row Headers,Zeilenkopfzeile drucken
English: Show Button Mode,Zeige Tastenmodus
English: Area Index,Bereichsindex
English: Display Text,Anzeige Text
English: Custom Totals,Benutzerdefiniertes Total
English: Value Format,Wertformat
English: Row Value Line Count,Zeile Wert Zeilenzahl
English: Allow Drag In Customization Form,Ziehen im Anpassungsformular zulassen
English: Allow Sort By Summary,Sortieren nach Zusammenfassung zulassen
English: Field Header,Feldüberschrift
English: Total Cell,Zellen total
English: Grand Total Cell,Zellen Gesamtsumme
English: Custom Total Cell,Zellen Gesamtsumme
English: Field Value Total,Feldwert Total
English: Filter Separator,Filterseperator
English: Header Group Line,Gruppenkopfzeile
English: Filter Values,Filterwerte
English: Show Grid Lines,Gitternetzlinien anzeigen
English: Error Correction Level,Fehlerkorrekturstufe
English: First Across then Down,Erst horizontal dann nach unten
English: Export Watermarks,Wasserzeichen exportieren
English: Text Export Mode,Text Export Modus
English: First Down then Across,Zuerst nach unten dann horizontal
English: Select Image,Bild auswählen
English: Disposition,Anordnung
English: Document number,Dokumentnummer
English: Matter,Angelegenheit
English: Recorded by,Aufgezeichnet von
English: Yes or no,Ja oder Nein
English: Typist,Erstellt von
English: Rows && Columns,Zeilen && Spalten
English: Original,Orginal
English: Table of Figures,Abbildungsverzeichnis
English: HyperText Markup Language Format,HyperText Markup Language Format
English: Accept,Annehmen
English: Change the style of the line used to draw borders.,"Ändern Sie den Stil der Linie, die zum Zeichnen von Rändern verwendet wird."
English: ChangeParagraphStyle,Absatzstil ändern
English: Decrement outline level,Abnehmende Gliederungsebene
English: Insert Left,Links einfügen
English: Insert Right,Rechts einfügen
English: Insert Above,Oberhalb einfügen
English: Insert Below,Unterhalb einfügen
English: Inserts the contents of the Clipboard as text without any formatting.,Fügt den Inhalt der Zwischenablage als unformatierten Text ein.
English: PlaceCaretToPhysicalPoint,Einfügemarke an physischen Punkt setzen
English: Redo the last operation,Wiederherstellen
English: ReplaceBackward,Text rückwärts ersetzen
English: ReplaceForward,Text vorwärts ersetzen
English: ScrollToPage,Gehe zu Seite
English: Show the Properties dialog box.,Zeigen Sie das Dialogfeld Eigenschaften an.
English: Table Properties...,Tabelleneigenschaften...
English: Check Spelling As You Type,Rechtschreibprüfung während der Eingabe
English: Update Table,Tabelle aktualisieren
English: No Fill,Keine Füllung
English: Header & Footer Tools,Kopf- & Fußzeilentools
English: Add New Data Source,Neue Datenquelle hinzufügen
English: GroupFooter,Gruppenfußzeile
English: GroupHeader,Gruppenkopfzeile
English: Input format string contains illegal symbol(s).,Das eingegebene Format enthält ungültige Symbole.
English: is any value or expression that can be evaluated to TRUE or FALSE,ist ein beliebiger Wert oder Ausdruck der WAHR oder FALSCH sein kann
English: is a logical value: the constant b is calculated normally if Const = TRUE or omitted; b is set equal to 0 if Const = FALSE,ist ein Wahrheitswert der angibt ob die Konstante b den Wert 0 annehmen soll: WAHR = die Konstante b wird normal berechnet; FALSCH oder fehlt = die Konstante b wird auf 0 gesetzt
English: is the payment made each period; it cannot change over the life of the investment,ist der Betrag (Annuität)der in jeder Periode gezahlt wird. Dieser Betrag bleibt während der Laufzeit konstant
English: is the number of digits to which you want to round. Negative rounds to the left of the decimal point; zero or omitted to the nearest integer,legt die Anzahl der Dezimalstellen fest auf die Sie die Zahl aufrunden wollen
English: is any real number equal to or greater than 1,ist eine reelle Zahl größer oder gleich 1
English: is the total number of items,ist die Gesamtzahl aller Elemente
English: is the number of items in each combination,ist die Anzahl der Elemente in jeder Kombination
English: is a logical value: return the cumulative distribution function = TRUE; return the probability mass function = FALSE or omitted,ist ein Wahrheitswert: kumulierte Verteilungsfunktion zurückgeben = WAHR; Wahrscheinlichkeits-Mengenfunktion = FALSCH oder auslassen
English: is the probability associated with the gamma distributiona number between 0 and 1 inclusive,ist die zur Gamma-Verteilung gehörige Wahrscheinlichkeit eine Zahl von einschließlich 0 bis einschließlich 1
English: is the total number of objects,ist die Gesamtzahl der Objekte
English: is the number of objects in each permutation,gibt an aus wie vielen Elementen jede Variationsmöglichkeit bestehen soll
English: is the range of cells you want evaluated,ist der Zellbereich den Sie berechnen wollen
English: is the condition or criteria in the form of a number expression or text that defines which cells will be added,"ist die Bedingung oder das Kriterium in Form eines Zahlenausdrucks oder Textes, der definiert, welche Zellen hinzugefügt werden"
English: is the condition in the form of a number expression or text that defines which cells will be counted,ist das Suchkriterium als Zahl Formel oder Text das festlegt welche Zellen gezählt werden
English: is the security's interest rate at date of issue,ist der Zinssatz des Wertpapiers zum Emissionstermin
English: is the date-time code used by Spreadsheet for date and time calculation,ist der von Spreadsheet für Datums- und Uhrzeitberechnungen verwendete Code für Datum und Uhrzeit
English: is the number of nonweekend and non-holiday days before or after start_date,ist die Anzahl der Arbeitstage vor oder nach Ausgangsdatum
English: is an optional array of one or more serial date numbers to exclude from the working calendar such as state and federal holidays and floating holidays,ist ein optionales Array aus einer oder mehreren fortlaufenden Datumsnummern die aus dem Arbeitskalender ausgeschlossen werden sollen wie etwa Bundes- oder Landesfeiertage und bewegliche Feiertage
English: is an optional set of one or more serial date numbers to exclude from the working calendar such as state and federal holidays and floating holidays,"ist ein optionaler Satz von einer oder mehreren fortlaufenden Datumsnummern, die aus dem Arbeitskalender ausgeschlossen werden sollen, z. B. staatliche und bundesstaatliche Feiertage und bewegliche Feiertage"
English: is the condition or criteria in the form of a number expression or text that defines which cells will be used to find the average,ist die Bedingung oder sind die Kriterien in Form einer Zahl eines Ausdrucks oder Textes der definiert welche Zellen verwendet werden um den Mittelwert zu suchen
English: is a number or string specifying when weekends occur,ist eine Zahl oder eine Zeichenfolge die den Fall von Wochenenden angibt
English: return_type,return_type
English: type_text,type_text
English: actual_range,Ist_Bereich
English: lower_limit,Untere_Grenze
English: upper_limit,Obere_Grenze
English: coupon,Coupon
English: Returns the right-tailed probability of the chi-squared distribution.,Gibt Werte der Verteilungsfunktion (1-Alpha) einer Chi-Quadrat-verteilten Zufallsgröße zurück.
English: Returns the inverse of the right-tailed probability of the chi-squared distribution.,Gibt Perzentile der Chi-Quadrat-Verteilung zurück eine Zahl von einschließlich 0 bis einschließlich 1.
English: Returns the confidence interval for a population mean using a normal distribution.,Ermöglicht die Berechnung des 1-Alpha Konfidenzintervalls für den Erwartungswert einer Zufallsvariablen und verwendet dazu die Normalverteilung.
English: Returns the (right-tailed) F probability distribution (degree of diversity) for two data sets.,Gibt Werte der Verteilungsfunktion (1-Alpha) einer rechtsseitigen F-verteilten Zufallsvariablen zurück.
English: Returns the two-tailed inverse of the Student's t-distribution.,Gibt Perzentile der zweiseitigen t-Verteilung zurück.
English: Rounds a number downto the nearest integer or to the nearest multiple of significance.,Rundet eine Zahl auf die nächste Ganzzahl oder auf das nächstliegende Vielfache von Schritt ab.
English: AVERAGE,MITTELWERT
English: Format cells that are ABOVE AVERAGE:,Zellen formatieren die ÜBER DEM DURCHSCHNITT liegen:
English: Format cells that are BELOW AVERAGE:,Zellen formatieren die UNTER DEM DURCHSCHNITT liegen:
English: Format cells that contain a date occurring:,Formatieren von Zellen die ein Datum enthalten:
English: Format cells that are EQUAL TO:,Zellen formatieren die Folgendem GLEICH sind:
English: Format cells that are GREATER THAN:,Zellen formatieren die GRÖSSER SIND ALS:
English: Format cells that are LESS THAN:, Zellen formatieren die KLEINER SIND ALS:
English: Text That Contains,Text enthält
English: Format cells that contain the text:,Zellen formatieren die folgenden Text enthalten:
English: Top 10%,Top 10 %
English: Grayscale,Graustufe
English: Washout,Auswaschen
English: Equal to or Above Average,Gleich oder über Durchschnitt
English: Equal to or Below Average,Gleich oder unter Durchschnitt
English: Last 7 days,In den letzten 7 Tagen
English: Green Fill with Dark Green Text,Grüner Hintergrund mit dunkelgrünem Text
English: Light Red Fill,Hellroter Hintergrund
English: Light Red Fill with Dark Red Text,Hellroter Hintergrund mit dunkelrotem Text
English: Yellow Fill with Dark Yellow Text,Hellgelber Hintergrund mit dunkelgelbem Text
English: Count Numbers,Anzahl Zahlen
English: Up/Down Bars,Pos./Neg. Abweichungbalken
English: Bottom 10%...,Untere 10 %...
English: Blue - White - Red Color Scale,Blau-Weiß-Rot-Farbskala
English: Green - White Color Scale,Grün-Weiß-Farbskala
English: Green - White - Red Color Scale,Grün-Weiß-Rot-Farbskala
English: Green - Yellow Color Scale,Grün-Gelb-Farbskala
English: Green - Yellow - Red Color Scale,Grün-Gelb-Rot-Farbskala
English: Red - White Color Scale,Rot-Weiß-Farbskala
English: Red - White - Blue Color Scale,Rot-Weiß-Blau-Farbskala
English: Red - White - Green Color Scale,Rot-Weiß-Grün-Farbskala
English: Red - Yellow - Green Color Scale,Rot-Gelb-Grün-Farbskala
English: White - Green Color Scale,Weiß-Grün-Farbskala
English: White - Red Color Scale,Weiß-Rot-Farbskala
English: Yellow - Green Color Scale,Gelb-Grün-Farbskala
English: Top 10%...,Obere 10 %...
English: 2-D Area,2D-Fläche
English: 100% Stacked Bar,100% gestapelter Balken
English: 2-D Column,2D-Säule
English: 3-D Clustered Column,3D-Säulen (gruppiert)
English: 100% Stacked Column,100 % Gestapelte Säule
English: 100% Stacked Column in 3-D,Gestapelte 3D-Säulen (100 %)
English: Stacked Column,Gestapelte Säulen
English: Stacked Column in 3-D,Gestapelte 3D-Säulen
English: 3-D Cone,3D-Kegel
English: 100% Stacked Cone,100 % Gestapelt Kegel
English: 3-D Cylinder,3D-Zylinder
English: 100% Stacked Cylinder,100 % Gestapelt Zylinder
English: 2-D Line,2D-Linie
English: Other Charts,Sonstige Charts
English: 100% Stacked Area,Gestapelte Fläche (100 %)
English: 100% Stacked Area in 3-D,Gestapelte 3D-Fläche (100 %)
English: 2-D Pie,2D-Torte
English: 3-D Pie,3D-Torte
English: Use this chart type to: Show proportions of a whole and emphasize individual values. Consider using a pie chart and explode individual values instead.,Die Verteilung der Einzelwerte im Verhältnis zum Gesamtwert mit Hervorhebung von Einzelwerten anzeigen.
English: 3-D Pyramid,3D-Pyramide
English: 100% Stacked Pyramid,Gestapelte Pyramide (100 %)
English: Stacked Pyramid,Gestapelte Pyramide
English: Stacked Area in 3-D,Gestapelte 3D-Fläche
English: Sort A to Z,Von A bis Z sortieren
English: Sort Z to A,Von Z bis A sortieren
English: Solid Border,Durchgezogener Rahmen
English: when value is,Wenn Wert
English: Moves the vertical position up one line,Vertikale Position eine Zeile nach oben bewegen
English: Moves the vertical position down one line,Vertikale Position eine Zeile nach unten bewegen
English: Moves the vertical position up a couple of lines,Vertikale Position einige Zeilen nach oben bewegen
English: Moves the vertical position down a couple of lines,Vertikale Position einige Zeilen nach unten bewegen
English: Indicates the current vertical position and can be dragged to change it directly,Zeigt die momentane vertikale Position. Kann durch Ziehen direkt verändert werden
English: Moves the horizontal position left one column,Horizontale Position eine Spalte nach links bewegen
English: Moves the horizontal position right one column,Horizontale Position eine Spalte nach rechts bewegen
English: Moves the horizontal position left a couple of columns,Horizontale Position einige Spalten nach links bewegen
English: Moves the horizontal position right a couple of columns,Horizontale Position einige Spalten nach rechts bewegen
English: Indicates the current horizontal position and can be dragged to change it directly,Zeigt die momentane horizontale Position. Kann durch Ziehen direkt verändert werden
English: Scroll Up,Nach oben scrollen
English: Value1,Wert1
English: Equal,gleich
English: Less,Weniger
English: Prefix:,Präfix:
English: Suffix:,Suffix:
English: Add Parameter...,Parameter hinzufügen...
English: All pages,Alle Seiten
English: Clear selection,Auswahl aufheben
English: from {0} to {1},von {0} bis {1}
English: Not filtered,Nicht gefiltert
English: Filter applied,Filter angewendet
English: Filter Builder...,Filtergenerator...
English: Line And Page Breaks,Zeilen- und Seitenumbruch
English: Allow row to break across pages,Zeilenwechsel auf Seiten zulassen
English: Automatically resize to fit contents,Automatische Größenänderung zulassen
English: Same as the whole table,Wie die gesamte Tabelle
English: Col #:,Sp #:
English: Bulleted,Aufgezählt
English: Largest only,Nur größtes
English: to the right of,rechts von
English: Relative,Relative
English: Medium Dashed,Medium gestrichelt
English: Move selected sheets before sheet,Verschieben der ausgewählten Blätter vor Blatt
English: Create a copy,Kopie erstellen
English: Show error alert after invalid data is entered,Fehlermeldung anzeigen wenn ungültige Daten aingegeben wurden
English: Adjust to:,Anpassen an:
English: Fit to:,Anpassen:
English: Down then over,Nach unten dann über
English: To insert a page number date  time file path filename or tab name: position the insertion point in the edit box then choose the appropriate button.,"Einfügen einer Seitenzahl, eines Datums, einer Uhrzeit, eines Dateipfads, eines Dateinamens oder eines Registerkartennamens: Positionieren Sie die Einfügemarke im Bearbeitungsfeld und wählen Sie die entsprechende Schaltfläche."
English: Choose fields to add to report,In den Bericht aufzunehmende Felder auswählen
English: Drag fields between areas below,Felder zwischen den Bereichen ziehen und ablegen
English: High Value,Hoher Wert
English: Low Value,Niedriger Wert
English: Failed to import holidays from the '{0}' file.,"Fehler beim Importieren der Feiertage aus der Datei ""{0}""."
English: The specified {0} parameter type doesn't match the appropriate scale type which is {1} for this axis.,Der angegebene {0} Parameter-Typ stimmt nicht mit dem entsprechenden Maßstab-Typ überein der für diese Achse {1} lautet.
English: An argument can't be empty.,Ein Argument darf nicht leer sein.
English: File '{0}' isn't found.,"Datei ""{0}"" nicht gefunden."
English: The angle of the label should be greater than or equal to -360 and less than or equal to 360.,Der Winkel der angegebenen Bezeichnung ist größer oder gleich -360 und kleiner oder gleich als 360 Grad.
English: The logarithmic base should be greater than 1.,Die Basis des Logarithmus muss größer als 1 sein.
English: Series Group,Seriengruppe
English: Add or Remove Buttons,Schaltflächen hinzufügen oder entfernen
English: Caption:,Überschrift:
English: Show ScreenTips on toolbars,Tooltipps auf Werkzeugleiste anzeigen
English: Toolbars,Werkeugleisten
English: Clear Rules from All Columns,Alle Spaltenregeln entfernen
English: Clear Rules from This Column,Regeln dieser Spalte entfernen
English: Apply a color gradient to a range of cells in this column. The color indicates where each cell falls within that range.,Übernehmen eine Farbe Farbverlauf zu einer Reihe von Zellen in dieser Spalte. Die Farbe zeigt wo fällt jede Zelle innerhalb dieses Bereichs.
English: Orange Data Bar,Oranger Datenbalken
English: Blue Data Bar Gradient,Datenbalken mit blauem Farbverlauf
English: Green Data Bar Gradient,Datenbalken mit grünem Farbverlauf
English: Orange Data Bar Gradient,Datenbalken mit orangem Farbverlauf
English: Light Blue Data Bar Gradient,Datenbalken mit hellblauem Farbverlauf
English: Add a colored data bar to represent the value in a cell. The higher the value the longer the bar.,Hinzufügen einer farbigen Datenbalken darstellen der Wert in einer Zelle. Je höher die Wert je länger die Bar
English: Custom Condition,Benutzerdefinierte Bedingung
English: Ending With,Endet mit
English: Icon Style:,Icon-Stil:
English: Not Containing,Beinhaltet nicht
English: Show formatting rules for:,Formatierungsregeln anzeigen für:
English: Apply to the row,Formatierung auf Zeile anwenden
English: Not Like,Nicht Wie
English: Like,Wie
English: Abs(Value) Returns the absolute positive value of the given numeric expression.,Abs (Wert) Gibt den absoluten positiven Wert des angegebenen numerischen Ausdrucks zurück.
English: Acos(Value) Returns the arccosine of a number (the angle in radians whose cosine is the given float expression).,Acos (Wert) Gibt den Arkuskosinus einer Zahl zurück (Winkel im Bogenmaß  dessen Kosinus der angegebene Gleitkomma-Ausdruck ist).
English: AddDays(DateTime DaysCount) Returns a date-time value that is the specified number of days away from the specified DateTime.,AddDays (DatumUhrzeit AnzahlTage) Gibt einen Datum/Uhrzeit-Wert zurück der die angegebene Anzahl an Tagen von dem spezifizierten Zeitpunkt entfernt ist.
English: AddMilliSeconds(DateTime MilliSecondsCount) Returns a date-time value that is the specified number of milliseconds away from the specified DateTime.,AddMilliSeconds (DatumUhrzeit AnzahlMilisekunden) Gibt einen Datum/Uhrzeit-Wert zurück der die angegebene Anzahl an Millisekunden von dem spezifizierten Zeitpunkt entfernt ist.
English: AddMinutes(DateTime MinutesCount) Returns a date-time value that is the specified number of minutes away from the specified DateTime.,AddMinutes (DatumUhrzeit AnzahlMinuten) Gibt einen Datum/Uhrzeit-Wert zurück der die angegebene Anzahl an Minuten von dem spezifizierten Zeitpunkt entfernt ist.
English: AddMonths(DateTime  MonthsCount) Returns a date-time value that is the specified number of months away from the specified DateTime.,AddMonths (DatumUhrzeit AnzahlMonate) Gibt einen Datum/Uhrzeit-Wert zurück der die angegebene Anzahl an Monaten von dem spezifizierten Zeitpunkt entfernt ist.
English: AddSeconds(DateTime SecondsCount) Returns a date-time value that is the specified number of seconds away from the specified DateTime.,AddSeconds (DatumUhrzeit AnzahlSekunden) Gibt einen Datum/Uhrzeit-Wert zurück  der die angegebene Anzahl an Sekunden von dem spezifizierten Zeitpunkt entfernt ist.
English: AddTicks(DateTime TicksCount) Returns a date-time value that is the specified number of ticks away from the specified DateTime.,AddTicks (DatumUhrzeit AnzahlTicks) Gibt einen Datum/Uhrzeit-Wert zurück der die angegebene Anzahl an Ticks von dem spezifizierten Zeitpunkt entfernt ist.
English: AddTimeSpan(DateTime TimeSpan) Returns a date-time value that is away from the specified DateTime for the given TimeSpan.,AddTimeSpan (DatumUhrzeit Zeitspanne) Gibt einen Datum/Uhrzeit-Wert zurück der die angegebene Zeitspanne vom spezifizierten Zeitpunkt entfernt ist.
English: AddYears(DateTime YearsCount) Returns a date-time value that is the specified number of years away from the specieid DateTime.,AddYears (DateTime YearsCount) Gibt einen Datum-Uhrzeit-Wert der die angegebene Anzahl von Jahren Weg von der Specieid DateTime ist.
English: Ascii(String) Returns the ASCII code value of the leftmost character in a character expression.,Ascii (String) Gibt den ASCII-Codes des am weitesten links stehenden Zeichens in einer Zeichenfolge zurück.
English: Asin(Value) Returns the arcsine of a number (the angle  in radians whose sine is the given float expression).,Asin(Value) Gibt den Arkussinus einer Zahl (den Winkel im Bogenmaß dessen Sinus der angegebenen Float-Ausdruck ist).
English: Atn(Value) Returns the arctangent of a number (the angle in radians whose tangent is the given float expression).,Atn(Value) Gibt den Arkustangens einer Zahl (den Winkel im Bogenmaß dessen Tangens der angegebenen Float-Ausdruck ist).
English: Atn2(Value1  Value2) Returns the angle whose tangent is the quotient of two specified numbers  in radians.,Atn2 (Wert1 Wert2) Gibt den Winkel dessen Tangens der Quotient von zwei angegebenen Zahlen in Bogenmaß (Radiant ist).
English: BigMul(Value1 Value2) Returns an Int64 containing the full product of two specified 32-bit numbers.,BigMul (Wert1 Wert2) Gibt einen Int64-Wert zurück der das vollständige Produkt der zwei angegebenen 32-Bit-Zahlen darstellt.
English: Ceiling(Value) Returns the smallest integer that is greater than or equal to the given numeric expression.,Ceiling (Wert) Gibt die kleinste ganze Zahl zurück die größer oder gleich dem angegebenen numerischen Ausdruck ist.
English: Char(Number) Converts an integerASCIICode to a character.,Char (Zahl) Konvertiert einen ganzzahligen ASCII-Code in ein Zeichen.
English: CharIndex(String1 String2) Returns the starting position of String1 within String2 beginning from the zero character position to the end of a string.,CharIndex (String1 String2)Gibt die Startposition der Zeichenfolge String1 innerhalb von String2 zurück beginnend bei der Anfangsposition bis zum Ende der Zeichenfolge.
English: CharIndex(String1 String2 Returns the starting position of String1 within String2 StartLocation) beginning from the StartLocation character position to the end of a string.,CharIndex (String1 String2 StartPosition) Gibt die Startposition von Zeichenfolge String1 innerhalb von String2 zurück beginnend bei der angegebenen StartPosition bis zum Ende der Zeichenfolge
English: Concat(String1 StringN) Returns a string value containing the concatenation of the current string with any additional strings.,Gibt einen String-Wert die Verkettung der aktuellen Zeichenfolge mit zusätzlichen Zeichenfolgen enthält.
English: Cos(Value) Returns the cosine of the angle defined in radians.,Cos (Wert) Gibt den Kosinus des Winkels im Bogenmaß an.
English: Cosh(Value) Returns the hyperbolic cosine of the angle defined in radians.,Cosh (Wert) Gibt den hyperbolischen Kosinus des Winkels im Bogenmaß definiert.
English: DateDiffDay(startDate endDate) Returns the number of day boundaries between two non-nullable dates.,DateDiffDay (BeginnDatum EndDatum) Gibt die Anzahl der Tage an die zwischen zwei Datumsangaben liegen.
English: DateDiffHour(startDate end Date) Returns the number of hour boundaries between two non-nullable dates.,DateDiffHour (BeginnDatum EndDatum) Gibt die Anzahl der Stunden an die zwischen zwei Datumsangaben liegen.
English: DateDiffMilliSecond(startDate endDate) Returns the number of millisecond boundaries between two non-nullable dates.,DateDiffMilliSecond (BeginnDatum EndDatum) Gibt die Anzahl der Milisekunden an die zwischen zwei Datumsangaben liegen
English: DateDiffMinute(startDate endDate) Returns the number of minute boundaries between two non-nullable dates.,DateDiffMinute (BeginnDatum EndDatum) Gibt die Anzahl der Minuten an die zwischen zwei Datumsangaben liegen.
English: DateDiffMonth(startDate endDate) Returns the number of month boundaries between two non-nullable dates.,DateDiffMonth (BeginnDatum EndDatum) Gibt die Anzahl der Monate an die zwischen zwei Datumsangaben liegen.
English: DateDiffSecond(startDate endDate) Returns the number of second boundaries between two non-nullable dates.,ateDiffSecond (BeginnDatum EndDatum) Gibt die Anzahl der Sekunden an die zwischen zwei Datumsangaben liegen.
English: DateDiffTick(startDate endDate) Returns the number of tick boundaries between two non-nullable dates.,ateDiffTick (BeginnDatum EndDatum) Gibt die Anzahl der Ticks an die zwischen zwei Datumsangaben liegen.
English: DateDiffYear(startDate endDate) Returns the number of year boundaries between two non-nullable dates.,DateDiffYear (BeginnDatum EndDatum) Gibt die Anzahl der Jahre an die zwischen zwei Datumsangaben liegen.
English: Exp(Value) Returns the exponential value of the given float expression.,Exp (Wert) Gibt den exponentiellen Wert des angegebenen Gleitkommanzahl-Ausdrucks zurück.
English: Floor(Value) Returns the largest integer less than or equal to the given numeric expression.,Floor (Wert) Gibt die größte ganze Zahl zurück die kleiner oder gleich dem angegebenen numerischen Ausdruck ist.
English: GetDate(DateTime) Extracts a date from the defined DateTime.,GetDate (DatumUhrzeit) Extrahiert das Datum aus dem Datum/Uhrzeit-Parameter.
English: GetDay(DateTime) Extracts a day from the defined DateTime.,GetDay (DatumUhrzeit) Extrahiert den Tag aus dem Datum/Uhrzeit-Parameter.
English: GetDayOfWeek(DateTime) Extracts a day of the week from the defined DateTime.,GetDayOfWeek (DatumUhrzeit) Extrahiert den Wochentag aus dem Datum/Uhrzeit-Parameter.
English: GetDayOfYear(DateTime) Extracts a day of the year from the defined DateTime.,GetDayOfYear (DatumUhrzeit) Extrahiert den Tag des Jahres aus dem Datum/Uhrzeit-Parameter.
English: GetHour(DateTime) Extracts an hour from the defined DateTime.,GetHour (DatumUhrzeit) Extrahiert die Stunde aus dem Datum/Uhrzeit-Parameter
